Objects
200
,,Global Angle bj_c1_bh:bj_c1_bh,,,,,,Global Angle bj_c1_cwm:bj_c1_cwm,,,,,,Global Angle bj_c1_h:bj_c1_h,,,,,,Global Angle bj_c1_p:bj_c1_p,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
4940,0,-0.016286,-0.780495,-0.003796,-429.545990,103.204605,1799.154297,0.006928,-0.007589,-0.017314,-367.645996,91.616371,900.247925,-0.018136,0.045790,-0.037106,-413.660583,180.403778,1146.643311,,,,,,
4941,0,-0.016182,-0.780478,-0.003652,-429.534729,103.205154,1799.160767,0.007167,-0.007906,-0.017595,-367.641968,91.618172,900.232483,-0.018030,0.045741,-0.037251,-413.658569,180.410522,1146.644531,,,,,,
4942,0,-0.016451,-0.780665,-0.003531,-429.528717,103.204735,1799.154785,0.005741,-0.011086,-0.014368,-367.333405,91.503914,900.304810,-0.018052,0.045737,-0.037099,-413.641571,180.396484,1146.650513,,,,,,
4943,0,-0.015652,-0.780415,-0.004472,-429.591827,103.431709,1799.168335,0.006956,-0.008003,-0.017665,-367.650604,91.610428,900.239624,-0.018083,0.045823,-0.036998,-413.647247,180.404968,1146.648682,,,,,,
4944,0,-0.016382,-0.780906,-0.003866,-429.530457,103.206131,1799.160522,0.006996,-0.007875,-0.017520,-367.646881,91.598061,900.231628,-0.018076,0.045780,-0.037162,-413.646362,180.390686,1146.646729,,,,,,
4945,0,-0.016254,-0.780894,-0.003523,-429.539032,103.204323,1799.156250,0.006888,-0.007882,-0.017412,-367.645416,91.593857,900.240295,-0.018398,0.045692,-0.037250,-413.648254,180.404373,1146.642090,,,,,,
4946,0,-0.016233,-0.780792,-0.003400,-429.543396,103.205978,1799.154785,0.006718,-0.007684,-0.017741,-367.651245,91.588226,900.251709,-0.018155,0.045803,-0.037283,-413.649445,180.409348,1146.646973,,,,,,
4947,0,-0.016285,-0.780712,-0.003632,-429.536835,103.197281,1799.156860,0.005755,-0.010922,-0.014221,-367.322021,91.494568,900.303772,-0.018194,0.045743,-0.037242,-413.633636,180.408600,1146.647583,,,,,,
4948,0,-0.016049,-0.780778,-0.003553,-429.540863,103.201027,1799.160034,0.007062,-0.008103,-0.017663,-367.628052,91.600731,900.234741,-0.018081,0.045834,-0.037268,-413.628815,180.394165,1146.650024,,,,,,
4949,0,-0.016155,-0.780506,-0.003605,-429.546295,103.200165,1799.164062,0.007227,-0.008139,-0.017554,-367.626373,91.603539,900.237915,-0.018415,0.045734,-0.037378,-413.632111,180.407394,1146.644043,,,,,,
4950,0,-0.016373,-0.780876,-0.003546,-429.546326,103.208702,1799.158325,0.006940,-0.007514,-0.017771,-367.647339,91.595528,900.235229,-0.018240,0.045652,-0.037452,-413.631104,180.400070,1146.635620,,,,,,
4951,0,-0.016272,-0.780715,-0.003419,-429.556793,103.204514,1799.157104,0.005788,-0.011011,-0.014658,-367.315918,91.488190,900.294128,-0.018213,0.045742,-0.037317,-413.637665,180.412064,1146.648315,,,,,,
4952,0,-0.016151,-0.780992,-0.003564,-429.548218,103.205902,1799.160522,0.005830,-0.011009,-0.015030,-367.328247,91.494293,900.291138,-0.018153,0.045594,-0.037420,-413.616882,180.404556,1146.640747,,,,,,
4953,0,-0.015694,-0.780452,-0.004670,-429.578735,103.431694,1799.179565,0.005487,-0.011224,-0.014488,-367.287476,91.488045,900.315063,-0.018139,0.045600,-0.037337,-413.624420,180.401611,1146.641357,,,,,,
4954,0,-0.016167,-0.780941,-0.003325,-429.542450,103.205246,1799.161499,0.005788,-0.010775,-0.014776,-367.327118,91.486900,900.298828,-0.018102,0.045812,-0.037444,-413.621429,180.405792,1146.651245,,,,,,
4955,0,-0.016242,-0.780864,-0.003321,-429.536621,103.209229,1799.158447,0.005973,-0.011115,-0.014622,-367.305420,91.502159,900.295532,-0.018304,0.045649,-0.037459,-413.615082,180.405106,1146.641846,,,,,,
4956,0,-0.016159,-0.780585,-0.003357,-429.546875,103.203651,1799.163818,0.005917,-0.011565,-0.014810,-367.295227,91.509933,900.292969,-0.017890,0.045693,-0.037460,-413.614319,180.406128,1146.652100,,,,,,
4957,0,-0.016271,-0.780762,-0.003504,-429.537689,103.207367,1799.161987,0.005866,-0.010981,-0.015108,-367.329590,91.495880,900.291992,-0.018361,0.045762,-0.037593,-413.605347,180.428253,1146.647339,,,,,,
4958,0,-0.016145,-0.780582,-0.003777,-429.525360,103.197174,1799.163086,0.005721,-0.011387,-0.015048,-367.306396,91.487144,900.307312,-0.017880,0.045916,-0.037855,-413.597260,180.413239,1146.650513,,,,,,
4959,0,-0.016105,-0.780727,-0.003564,-429.541992,103.208412,1799.166382,0.007072,-0.007720,-0.018312,-367.645264,91.613144,900.236084,-0.018073,0.045871,-0.037838,-413.591217,180.424316,1146.651855,,,,,,
4960,0,-0.015503,-0.780224,-0.004686,-429.584900,103.430092,1799.177490,0.006877,-0.008054,-0.017957,-367.634186,91.598152,900.240295,-0.018136,0.045651,-0.037489,-413.599274,180.415466,1146.649414,,,,,,
4961,0,-0.016164,-0.780896,-0.003595,-429.538239,103.207771,1799.162964,0.005718,-0.011511,-0.014854,-367.284973,91.493958,900.297913,-0.018248,0.045634,-0.037873,-413.600464,180.429062,1146.642212,,,,,,
4962,0,-0.016333,-0.780746,-0.003622,-429.527130,103.212265,1799.160522,0.007025,-0.008066,-0.018035,-367.632660,91.608749,900.239380,-0.018052,0.045830,-0.037883,-413.605896,180.430038,1146.650269,,,,,,
4963,0,-0.016181,-0.780740,-0.003490,-429.542175,103.213020,1799.155151,0.007122,-0.007860,-0.018626,-367.654572,91.613396,900.235901,-0.018192,0.045859,-0.037975,-413.577393,180.436081,1146.652344,,,,,,
4964,0,-0.016275,-0.781078,-0.003046,-429.554565,103.214424,1799.151123,0.006980,-0.007987,-0.018094,-367.615784,91.612099,900.241760,-0.018228,0.045650,-0.037888,-413.587677,180.443130,1146.643921,,,,,,
4965,0,-0.016214,-0.780753,-0.003413,-429.538757,103.208221,1799.163086,0.006094,-0.011692,-0.015502,-367.308746,91.499557,900.279175,-0.018021,0.045606,-0.037880,-413.577026,180.418777,1146.634155,,,,,,
4966,0,-0.016149,-0.780752,-0.003811,-429.530945,103.209801,1799.163208,0.007310,-0.008215,-0.018444,-367.632080,91.620667,900.228882,-0.018084,0.045795,-0.037973,-413.585022,180.440445,1146.649292,,,,,,
4967,0,-0.015639,-0.780347,-0.004234,-429.604950,103.436234,1799.173096,0.006965,-0.008182,-0.018564,-367.629761,91.608818,900.244934,-0.018225,0.045590,-0.037876,-413.566803,180.425827,1146.636963,,,,,,
4968,0,-0.015673,-0.780237,-0.004266,-429.585724,103.428558,1799.166382,0.007180,-0.007401,-0.018589,-367.653046,91.615303,900.226074,-0.018157,0.045446,-0.037906,-413.585205,180.449097,1146.636963,,,,,,
4969,0,-0.015752,-0.780107,-0.004436,-429.589386,103.430595,1799.167236,0.007148,-0.008276,-0.018527,-367.622925,91.619522,900.226318,-0.018030,0.045589,-0.037947,-413.568329,180.439316,1146.646729,,,,,,
4970,0,-0.016160,-0.780553,-0.003278,-429.547638,103.217041,1799.155640,0.007018,-0.008120,-0.018482,-367.630676,91.616524,900.236267,-0.018254,0.045639,-0.038154,-413.563416,180.453506,1146.644165,,,,,,
4971,0,-0.016115,-0.780698,-0.003607,-429.527435,103.215607,1799.159546,0.005803,-0.011179,-0.015282,-367.313843,91.505959,900.286682,-0.017970,0.045688,-0.038181,-413.565186,180.452972,1146.650513,,,,,,
4972,0,-0.015878,-0.779993,-0.004629,-429.586639,103.428528,1799.161743,0.005908,-0.010960,-0.015179,-367.317841,91.518036,900.290161,-0.018105,0.045531,-0.038069,-413.560699,180.449509,1146.639648,,,,,,
4973,0,-0.015727,-0.780162,-0.004575,-429.586639,103.431404,1799.160645,0.007039,-0.008013,-0.018930,-367.640503,91.624115,900.238831,-0.018203,0.045850,-0.038331,-413.547424,180.458817,1146.651611,,,,,,
4974,0,-0.016230,-0.780794,-0.003357,-429.534271,103.204041,1799.156738,0.007073,-0.008081,-0.018838,-367.630890,91.627708,900.238403,-0.018072,0.045809,-0.038152,-413.549683,180.449112,1146.654297,,,,,,
4975,0,-0.016293,-0.780695,-0.003356,-429.544281,103.208595,1799.159668,0.005956,-0.011010,-0.015823,-367.326447,91.518448,900.284363,-0.018105,0.045616,-0.038229,-413.552673,180.466522,1146.638306,,,,,,
4976,0,-0.016060,-0.780771,-0.003899,-429.523804,103.206650,1799.169922,0.007148,-0.008176,-0.018850,-367.623779,91.628433,900.223572,-0.018122,0.045687,-0.038162,-413.549042,180.454819,1146.647583,,,,,,
4977,0,-0.015562,-0.780191,-0.004490,-429.588043,103.431160,1799.159546,0.005868,-0.011196,-0.015431,-367.304565,91.514397,900.292664,-0.018030,0.045598,-0.038142,-413.557068,180.468628,1146.643799,,,,,,
4978,0,-0.016139,-0.780578,-0.003456,-429.542023,103.206833,1799.161499,0.005641,-0.010970,-0.015530,-367.312531,91.520325,900.301025,-0.018043,0.045574,-0.038302,-413.546692,180.471970,1146.639160,,,,,,
4979,0,-0.016291,-0.780670,-0.003571,-429.537598,103.201866,1799.154785,0.005984,-0.011561,-0.015599,-367.308563,91.542458,900.284546,-0.018198,0.045637,-0.038460,-413.537292,180.484970,1146.642456,,,,,,
4980,0,-0.016115,-0.780607,-0.003546,-429.542206,103.208565,1799.160767,0.007152,-0.008017,-0.019250,-367.648438,91.636925,900.228882,-0.018156,0.045633,-0.038442,-413.527954,180.471909,1146.648682,,,,,,
4981,0,-0.016215,-0.780725,-0.003305,-429.551117,103.205330,1799.163086,0.005638,-0.011173,-0.015654,-367.301727,91.520706,900.292236,-0.018005,0.045785,-0.038613,-413.536713,180.487015,1146.641724,,,,,,
4982,0,-0.016343,-0.780786,-0.003175,-429.544647,103.205208,1799.155518,0.007052,-0.007990,-0.019060,-367.631012,91.636307,900.238586,-0.017863,0.045757,-0.038753,-413.523224,180.500259,1146.653442,,,,,,
4983,0,-0.015998,-0.780762,-0.003676,-429.536285,103.196228,1799.162964,0.005902,-0.011212,-0.015915,-367.326843,91.537155,900.283447,-0.017895,0.045668,-0.038422,-413.534851,180.486160,1146.654541,,,,,,
4984,0,-0.016081,-0.780671,-0.003433,-429.534821,103.205162,1799.163696,0.006926,-0.008205,-0.019097,-367.630798,91.640404,900.243347,-0.018041,0.045540,-0.038498,-413.521454,180.484116,1146.636719,,,,,,
4985,0,-0.015959,-0.780754,-0.003337,-429.547729,103.203926,1799.156006,0.007054,-0.007698,-0.019103,-367.662415,91.639755,900.223083,-0.018195,0.045548,-0.038477,-413.529083,180.490768,1146.649170,,,,,,
4986,0,-0.016154,-0.780903,-0.003305,-429.553894,103.211731,1799.161499,0.005651,-0.011271,-0.015606,-367.317169,91.536324,900.292664,-0.017856,0.045559,-0.038660,-413.527405,180.492569,1146.639404,,,,,,
4987,0,-0.015935,-0.780663,-0.003764,-429.548584,103.205414,1799.164429,0.005742,-0.011420,-0.015805,-367.320404,91.535873,900.290527,-0.018127,0.045590,-0.038595,-413.527679,180.499496,1146.634888,,,,,,
4988,0,-0.016255,-0.780587,-0.003575,-429.530426,103.202477,1799.161133,0.005963,-0.011154,-0.016278,-367.348114,91.550911,900.279968,-0.018139,0.045544,-0.038640,-413.535675,180.520157,1146.640137,,,,,,
4989,0,-0.015753,-0.780160,-0.004635,-429.588348,103.433052,1799.164795,0.007111,-0.007653,-0.018950,-367.645264,91.660660,900.233276,-0.017992,0.045759,-0.038810,-413.510162,180.516510,1146.656494,,,,,,
4990,0,-0.016036,-0.780844,-0.003687,-429.549744,103.199623,1799.164551,0.005810,-0.011108,-0.016332,-367.342743,91.551094,900.298157,-0.017921,0.045853,-0.038799,-413.503784,180.512054,1146.648438,,,,,,
4991,0,-0.016211,-0.780827,-0.003542,-429.550751,103.206848,1799.157227,0.007039,-0.008100,-0.019491,-367.646484,91.655861,900.225281,-0.018065,0.045770,-0.038878,-413.517517,180.531647,1146.648682,,,,,,
4992,0,-0.015979,-0.780746,-0.003560,-429.543945,103.216278,1799.158813,0.007161,-0.008414,-0.019433,-367.638000,91.661583,900.223145,-0.018039,0.045676,-0.038786,-413.516479,180.527695,1146.649780,,,,,,
4993,0,-0.016158,-0.780909,-0.003482,-429.537598,103.202477,1799.159424,0.007098,-0.007914,-0.019315,-367.653442,91.673409,900.240112,-0.017984,0.045576,-0.038800,-413.518799,180.529663,1146.640869,,,,,,
4994,0,-0.016167,-0.780742,-0.003242,-429.536346,103.196617,1799.157227,0.007072,-0.008139,-0.019378,-367.651276,91.678734,900.226685,-0.018061,0.045712,-0.039069,-413.496521,180.542099,1146.646729,,,,,,
4995,0,-0.016458,-0.780535,-0.003398,-429.537903,103.206116,1799.166260,0.005944,-0.011570,-0.016284,-367.334747,91.561531,900.279114,-0.017951,0.045727,-0.039144,-413.504486,180.549805,1146.652588,,,,,,
4996,0,-0.016225,-0.780642,-0.003448,-429.543854,103.207962,1799.157471,0.005931,-0.011031,-0.016641,-367.356934,91.571747,900.277893,-0.017902,0.045811,-0.039211,-413.492188,180.544815,1146.646729,,,,,,
4997,0,-0.016126,-0.780853,-0.003463,-429.541687,103.203583,1799.164673,0.005773,-0.010790,-0.016393,-367.365143,91.579689,900.292053,-0.017971,0.045652,-0.039096,-413.485504,180.547302,1146.645264,,,,,,
4998,0,-0.016156,-0.780455,-0.003603,-429.534882,103.201607,1799.171021,0.005949,-0.011191,-0.016527,-367.345764,91.586250,900.287964,-0.017976,0.045606,-0.039205,-413.499176,180.562943,1146.640991,,,,,,
4999,0,-0.016166,-0.780837,-0.003368,-429.547363,103.204430,1799.161133,0.005650,-0.011441,-0.016495,-367.335052,91.573616,900.296753,-0.018006,0.045639,-0.039192,-413.493164,180.555252,1146.640869,,,,,,
5000,0,-0.015930,-0.780740,-0.003748,-429.541321,103.200607,1799.159668,0.007065,-0.007735,-0.019548,-367.669556,91.694778,900.223816,-0.018023,0.045763,-0.039346,-413.482544,180.571075,1146.651001,,,,,,
5001,0,-0.016247,-0.780951,-0.003380,-429.539337,103.210236,1799.159302,0.005894,-0.011281,-0.016514,-367.340149,91.590996,900.289734,-0.018177,0.045725,-0.039291,-413.477661,180.564560,1146.643188,,,,,,
5002,0,-0.016280,-0.780843,-0.003682,-429.530457,103.191277,1799.150024,0.007072,-0.008197,-0.019765,-367.647552,91.688988,900.223328,-0.018029,0.045738,-0.039373,-413.486847,180.581741,1146.647583,,,,,,
5003,0,-0.016167,-0.780851,-0.003386,-429.544342,103.208801,1799.164673,0.007175,-0.007814,-0.019846,-367.672760,91.714111,900.217773,-0.017867,0.045578,-0.039262,-413.490845,180.577423,1146.640625,,,,,,
5004,0,-0.016216,-0.780625,-0.003670,-429.529083,103.202324,1799.151978,0.005828,-0.011418,-0.016593,-367.337433,91.608459,900.294189,-0.017783,0.045608,-0.039262,-413.480103,180.570435,1146.648193,,,,,,
5005,0,-0.016248,-0.780846,-0.003228,-429.540131,103.203171,1799.154175,0.007106,-0.008002,-0.019643,-367.660767,91.733383,900.222839,-0.018096,0.045729,-0.039332,-413.478546,180.579880,1146.643433,,,,,,
5006,0,-0.016165,-0.780787,-0.003467,-429.551758,103.202515,1799.159546,0.005931,-0.011360,-0.016724,-367.347107,91.615364,900.270325,-0.017965,0.045744,-0.039592,-413.458954,180.606354,1146.654663,,,,,,
5007,0,-0.016212,-0.780547,-0.003573,-429.539886,103.204865,1799.160034,0.006941,-0.008081,-0.019975,-367.678589,91.722687,900.219543,-0.017808,0.045742,-0.039541,-413.475342,180.597610,1146.648926,,,,,,
5008,0,-0.016169,-0.780625,-0.003537,-429.537109,103.208847,1799.157104,0.007332,-0.007632,-0.020070,-367.693176,91.744919,900.205688,-0.017930,0.045527,-0.039390,-413.486969,180.592621,1146.637939,,,,,,
5009,0,-0.016271,-0.780688,-0.003600,-429.539642,103.213882,1799.158203,0.007059,-0.007898,-0.019919,-367.672363,91.742035,900.228455,-0.017688,0.045768,-0.039541,-413.483307,180.600204,1146.649658,,,,,,
5010,0,-0.016089,-0.780753,-0.003788,-429.540161,103.198318,1799.161377,0.005690,-0.011421,-0.016588,-367.335754,91.630394,900.295166,-0.017839,0.045808,-0.039504,-413.473999,180.597839,1146.651245,,,,,,
5011,0,-0.016433,-0.780853,-0.003399,-429.541107,103.204102,1799.152222,0.007134,-0.007985,-0.019993,-367.686829,91.754875,900.218140,-0.017929,0.045723,-0.039687,-413.474487,180.615341,1146.644531,,,,,,
5012,0,-0.016070,-0.780780,-0.003683,-429.530304,103.205063,1799.165039,0.005981,-0.011351,-0.016741,-367.356598,91.649597,900.282471,-0.018000,0.045551,-0.039727,-413.478760,180.631363,1146.639282,,,,,,
5013,0,-0.015593,-0.780314,-0.004562,-429.594055,103.436600,1799.167725,0.007058,-0.008246,-0.020235,-367.687164,91.765663,900.230957,-0.017764,0.045635,-0.039749,-413.471161,180.621872,1146.649292,,,,,,
5014,0,-0.016182,-0.780711,-0.003603,-429.534149,103.201767,1799.161865,0.007089,-0.007893,-0.020165,-367.688751,91.764511,900.221008,-0.017902,0.045640,-0.039675,-413.475464,180.630051,1146.651367,,,,,,
5015,0,-0.016337,-0.780605,-0.003388,-429.549805,103.207672,1799.147827,0.006131,-0.010887,-0.017375,-367.403442,91.680458,900.272034,-0.017747,0.045832,-0.039910,-413.463867,180.639160,1146.651611,,,,,,
5016,0,-0.016183,-0.780721,-0.003559,-429.540619,103.204956,1799.162354,0.005978,-0.011164,-0.017169,-367.379852,91.674126,900.278259,-0.017892,0.045394,-0.039635,-413.470459,180.634506,1146.645874,,,,,,
5017,0,-0.015698,-0.780265,-0.004416,-429.595245,103.433723,1799.167480,0.007039,-0.008104,-0.019822,-367.679138,91.787048,900.216064,-0.017745,0.045542,-0.039900,-413.471161,180.644653,1146.641235,,,,,,
5018,0,-0.015850,-0.780837,-0.003842,-429.534851,103.215378,1799.171997,0.007191,-0.008134,-0.020451,-367.702271,91.793839,900.223999,-0.017765,0.045728,-0.039850,-413.466858,180.645645,1146.652344,,,,,,
5019,0,-0.016202,-0.780827,-0.003620,-429.535400,103.209297,1799.159790,0.007320,-0.008112,-0.020247,-367.688110,91.806664,900.218018,-0.017678,0.045708,-0.039800,-413.466003,180.647110,1146.653198,,,,,,
5020,0,-0.016170,-0.780845,-0.003192,-429.544922,103.209961,1799.157349,0.005911,-0.011410,-0.017087,-367.366119,91.693802,900.278137,-0.017713,0.045542,-0.039793,-413.467834,180.646790,1146.643555,,,,,,
5021,0,-0.016265,-0.780659,-0.003710,-429.541992,103.205521,1799.164551,0.005978,-0.011978,-0.017136,-367.352081,91.702316,900.286682,-0.017755,0.045502,-0.039852,-413.464417,180.663940,1146.648560,,,,,,
5022,0,-0.016212,-0.780635,-0.003928,-429.535187,103.202347,1799.160522,0.007225,-0.008114,-0.020501,-367.706421,91.821442,900.218933,-0.017590,0.045829,-0.040099,-413.456573,180.678833,1146.662109,,,,,,
5023,0,-0.016125,-0.780483,-0.003287,-429.545258,103.203979,1799.160889,0.007298,-0.008014,-0.020378,-367.715942,91.841751,900.206238,-0.017555,0.045801,-0.039985,-413.445160,180.662567,1146.658325,,,,,,
5024,0,-0.016153,-0.780888,-0.003399,-429.538849,103.216690,1799.162109,0.006238,-0.011108,-0.017832,-367.419006,91.729797,900.269165,-0.017646,0.045649,-0.040013,-413.462646,180.678452,1146.655151,,,,,,
5025,0,-0.016286,-0.780671,-0.003554,-429.537659,103.197075,1799.161011,0.005867,-0.011319,-0.017266,-367.383026,91.721107,900.289551,-0.017606,0.045560,-0.039954,-413.463654,180.671677,1146.646484,,,,,,
5026,0,-0.016448,-0.780994,-0.003348,-429.536407,103.208870,1799.151123,0.006044,-0.011304,-0.017338,-367.394287,91.734276,900.273193,-0.017701,0.045483,-0.040017,-413.459717,180.681549,1146.644287,,,,,,
5027,0,-0.016288,-0.780756,-0.003451,-429.536835,103.201477,1799.160645,0.006337,-0.011350,-0.017421,-367.391327,91.754295,900.265686,-0.017672,0.045831,-0.040083,-413.467194,180.695206,1146.661621,,,,,,
5028,0,-0.016052,-0.780539,-0.003639,-429.530273,103.204384,1799.157227,0.006046,-0.011132,-0.017680,-367.431702,91.752655,900.273438,-0.017467,0.045678,-0.039978,-413.462402,180.691910,1146.653320,,,,,,
5029,0,-0.016270,-0.780666,-0.003738,-429.536865,103.203850,1799.156128,0.006287,-0.010630,-0.018110,-367.456085,91.758423,900.259827,-0.017719,0.045728,-0.040214,-413.449951,180.710617,1146.659912,,,,,,
5030,0,-0.015700,-0.780624,-0.004653,-429.595581,103.427650,1799.169434,0.005930,-0.011034,-0.017394,-367.391479,91.744675,900.278137,-0.017479,0.045640,-0.040084,-413.453735,180.702454,1146.656372,,,,,,
5031,0,-0.016395,-0.780436,-0.003345,-429.544434,103.203262,1799.147095,0.006982,-0.007960,-0.020407,-367.729980,91.864304,900.222900,-0.017593,0.045661,-0.040289,-413.468384,180.715027,1146.655396,,,,,,
5032,0,-0.016245,-0.780938,-0.003590,-429.549408,103.214027,1799.156616,0.006123,-0.011315,-0.017424,-367.410187,91.789726,900.270874,-0.017573,0.045654,-0.040194,-413.465668,180.705719,1146.651367,,,,,,
5033,0,-0.016113,-0.780866,-0.003466,-429.546600,103.202980,1799.166382,0.005950,-0.011454,-0.017814,-367.412231,91.780159,900.276001,-0.017642,0.045778,-0.040350,-413.455841,180.730392,1146.658569,,,,,,
5034,0,-0.016229,-0.780674,-0.003712,-429.540039,103.202362,1799.154175,0.006140,-0.011223,-0.017433,-367.429749,91.797432,900.268799,-0.017491,0.045627,-0.040204,-413.469574,180.723343,1146.655029,,,,,,
5035,0,-0.016235,-0.780430,-0.003802,-429.529297,103.195419,1799.151489,0.006196,-0.011078,-0.017760,-367.420563,91.802849,900.260559,-0.017485,0.045753,-0.040339,-413.461456,180.732162,1146.659912,,,,,,
5036,0,-0.015695,-0.780511,-0.004633,-429.595428,103.435677,1799.165039,0.006182,-0.011200,-0.017598,-367.422180,91.808830,900.268555,-0.017459,0.045685,-0.040262,-413.465668,180.735001,1146.655029,,,,,,
5037,0,-0.016220,-0.780965,-0.003508,-429.541077,103.209656,1799.157837,0.006084,-0.010953,-0.017687,-367.436096,91.813820,900.279602,-0.017518,0.045895,-0.040341,-413.449951,180.735672,1146.666626,,,,,,
5038,0,-0.016032,-0.780824,-0.003224,-429.554962,103.200768,1799.159302,0.006200,-0.011547,-0.017675,-367.407013,91.816528,900.267212,-0.017531,0.045676,-0.040326,-413.475708,180.740662,1146.653931,,,,,,
5039,0,-0.016187,-0.780844,-0.003359,-429.549835,103.199059,1799.157593,0.006346,-0.010965,-0.018002,-367.444885,91.834198,900.262451,-0.017502,0.045881,-0.040419,-413.464294,180.751251,1146.660645,,,,,,
